"Host.ID","Host.Name","Host.Since","Host.Location","Host.About","Host.Response.Time","Host.Response.Rate","Host.Listings.Count","Host.Verifications","Host Has Profile Pic","Host Identity Verified","Host Is Superhost"
22810805,"Emma",2014-10-21,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,reviews",TRUE,FALSE,FALSE
35901873,"Desiree",2015-06-15,"US","",NA,NA,1,"email,phone,jumio",TRUE,FALSE,FALSE
50276797,"Tania",2015-12-01,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone",TRUE,FALSE,FALSE
5100094,"Pedro Jesús",2013-02-15,"Madrid, Community of Madrid, Spain","Thirty-fouryear old Spanish boy absolutely keen on travelling. Always lived in different cities in Spain but I have travelled extensively (Still Antarctica to visit!) I like to respect difference in people and learn from it. 

Not a smoker. I usually travel with my girl-friend or with friends.","within a day",100,1,"email,phone,facebook,reviews,jumio,work_email",TRUE,TRUE,FALSE
13019936,"Tam&Fe",2014-03-11,"Madrid, Community of Madrid, Spain","","within a few hours",100,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,TRUE
30256733,"Juan",2015-03-30,"Madrid, Community of Madrid, Spain","Soy Juan, un madrileño enamorado de la vida al que le apasiona sobre todo viajar. También me gusta la montaña, leer, el deporte y la noche (sobretodo la madrileña). Estudio Administración y Dirección de Empresas, Publicidad y Relaciones Públicas y Turismo.

Mis hermanos me ayudan recibiendo a la gente. Todos hablamos varios idiomas y estaremos encantados de recibiros de la mejor manera.

Bienvenidos!!","within an hour",100,2,"email,phone,facebook,reviews,jumio",TRUE,TRUE,FALSE
41633971,"Cesar",2015-08-16,"ES","","within an hour",100,4,"email,phone,reviews",TRUE,FALSE,FALSE
101547876,"Juan Le",2016-10-27,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
26532711,"Miguel",2015-01-22,"Madrid, Community of Madrid, Spain","Confiable, responsable, educado y respetuoso. I speak fluent English.","within an hour",100,1,"email,phone,reviews,jumio,work_email",TRUE,TRUE,TRUE
7702501,"Miguel",2013-07-24,"Madrid, Community of Madrid, Spain","Más adelante pongo más",NA,NA,1,"email,phone",TRUE,FALSE,FALSE
112582226,"Alejandro",2017-01-21,"Madrid, Community of Madrid, Spain","Soy un chico atento, responsable y educado.","within an hour",100,3,"email,phone,reviews",TRUE,FALSE,FALSE
79291786,"Margarita",2016-06-22,"ES","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
2617386,"Paula",2012-06-12,"Madrid, Community of Madrid, Spain","",NA,NA,1,"email,phone,reviews,jumio",TRUE,TRUE,TRUE
97662648,"Fernando",2016-10-02,"Spain","Me encanta viajar!","within an hour",100,1,"email,phone,reviews,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
6288128,"Javier",2013-05-08,"Madrid, Community of Madrid, Spain","","within an hour",96,10,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
2163664,"Peter",2012-04-17,"ES","",NA,NA,1,"email,phone",TRUE,FALSE,FALSE
8699362,"Manuel",2013-09-08,"Madrid, Community of Madrid, Spain","Hola soy Manu, bienvenida/o a Madrid, soy peruano de nacimiento y ciudadano del mundo, me gusta mostrar y compartir mi cultura y conocer nuevos amigos, para mi un huésped es un nuevo amigo, con el cual compartir nuevas experiencias y que forma parte de mi vida. Esto me dá la oportunidad de ser una mejor persona cada dia.

Tenemos habitaciones ( privadas y compartidas );
Ahora también tenemos apartamentos privados, para que nuestros nuevos amigos puedan venir a Madrid en grupos se sientan como en casa!.

Hello I am Manu , Welcome to Madrid , I am Peruvian guy by birth and citizen of the world , I like to show and share my culture and meet new friends , for me a guest  is a new friend with whom to share new experiences and is part of my life . This gives me the opportunity to be a better person every day.

we have rooms (privates and share);
now we have also apartments privates, for than our new friends come to Madrid in groups feel at home!","within an hour",100,9,"phone,reviews,jumio,work_email",TRUE,FALSE,FALSE
23622848,"Hostel Era Alonso Martinez",2014-11-11,"ES","","within an hour",96,3,"email,phone,reviews",TRUE,FALSE,FALSE
5528551,"Ignacio",2013-03-19,"Madrid, Community of Madrid, Spain","No hay nada mejor que oir una buena canción, querer a la familia y a los amigos, conocer gente, hacer un buen viaje y alojarse en un buen lugar!
Es así como podría definirme a mi mismo.","within a few hours",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
5496901,"Silvia",2013-03-17,"Madrid, Community of Madrid, Spain","THE SIBARIST BRAND. Property & Homes
Somos una empresa que gestiona propiedades singulares con altos estándares de calidad. Nos apasiona la hospitalidad y nuestro reto es que te sientas incluso mejor que en casa.
Hemos puesto en ellas los 5 sentidos:
- Vista: espacios singulares decorados cuidadosamente por nuestro equipo de interioristas pensando en tu confort y disfrute, para que desde el primer momento entres y te enamores.
- Tacto: porque pensamos en tu bienestar, hemos elegido sábanas y toallas de la mejor calidad. Porque no es lo mismo dormir entre sábanas 100% de algodón o envolverse en una gran toalla de baño después de una ducha o baño relajante. 
- Olor: apreciamos los buenos aromas y olores que te ayudan a relajarte al tomar una ducha o un baño. Por ello verás que hemos escogido cuidadosamente los geles de ducha que te ofrecemos.
- Sabor: todas nuestras casas, independientemente del tamaño, disponen de cocinas equipadas y diseñadas para que los más disfrutones del arte culinario puedan deleitar a los suyos con sabrosos platos. También te recomendaremos nuestros restaurantes favoritos en los alrededores de cada casa, para que cuando salgas a comer o cenar no te equivoques.
- Oído: si de algo presumimos en nuestras casas es del silencio y del descanso que se respira en ellas. Por muy céntricas que se encuentren, en todas ellas disfrutarás de la tranquilidad que necesitas cuando te refugies del bullicio de la ciudad. 

*****
SIBARIST THE BRAND. Property & Homes 
We are a company that manages unique properties with high quality standards. We are passionate about hospitality and our challenge is to make you feel even better than at home. 
We have applied in the properties we manage “the 5 senses”: 
-Sight: We offer unique spaces decorated carefully by our interior design team thinking in your comfort and enjoyment so that from the first moment you enter you fall in love with the place. 
- Touch: Because we believe in your welfare, we have selected sheets and towels of the highest quality. Because it is not the same to sleep between sheets 100% cotton or get wrapped in a great bath towel after a shower or a relaxing bath. 
- Smell: We appreciate the good scents and smells that help you relax when taking a shower or bath. For that reason you will see we have carefully chosen the shower gels that we offer. 
- Taste: all our homes, regardless of size, have been equipped with unique designed kitchens in order for the most culinary fans to delight their families and friends with their own tasty dishes. We also recommend our favorite restaurants around every house, so that when you go out for lunch or dinner  you make no mistakes. 
- Ear: if we are proud, in our houses, for something, it is by the silence and repose that permeates them. However central they are, in all of them you will have the peace of mind you need when you take shelter from the bustle of the city.","within an hour",100,9,"email,phone,reviews",TRUE,FALSE,FALSE
82046042,"Diego",2016-07-06,"Madrid, Community of Madrid, Spain","buenos dias!
Somos tres hermanos, jovenes que estamos creando una red de hostales , pequeños pero estrategicamente situados en el centro de Madrid.
modernos, actuales , buscamos darle un servicio exclusivo pero cercano a nuestro clientes, crear esperiancias unicas , con habitaciones reformadas llenas de detalles , para hacer la estancia con nosotros unica y especial.","within an hour",100,2,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
60345018,"Javier",2016-02-25,"Cartagena, Región de Murcia, Spain","","within an hour",100,2,"email,phone,reviews,jumio,work_email",TRUE,TRUE,TRUE
82175,"Jesus",2010-02-17,"Madrid, Community of Madrid, Spain","Hi,

Welcome to my apartment in the downtown of Budapest! If you need any information, you can contact me. 

I look forward hearing from you!


Cheers","within an hour",99,15,"email,phone,reviews",TRUE,FALSE,FALSE
103195451,"Miguel",2016-11-10,"Las Rozas, Community of Madrid, Spain","Somos un grupo familiar que quiere compartir su casa en el centro de Madrid con todos aquellos que quieran disfrutar de esta maravillosa ciudad. Deseamos hacer todo lo posible para que vuestra estancia sea inmejorable e intercambiar nuestras aficiones a la cultura, gastronomía y moda. Podéis contacta conmigo, Miguel, y con Pepa en español ((PHONE NUMBER HIDDEN)) y en inglés con Blas ((PHONE NUMBER HIDDEN))","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
21137168,"Ale",2014-09-09,"Spain","good person and serius","within an hour",100,4,"email,phone,reviews",TRUE,FALSE,FALSE
37062107,"Tatiana Garcia Bueso",2015-06-29,"Madrid, Community of Madrid, Spain","Soy arquitecta de interiores graduada en la Universidad Politécnica de Madrid y cuento con una extensa formación en los sectores de la dirección de empresas constructoras e inmobiliarias y la gestión de proyectos de arquitectura de interiores.","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,TRUE
24847782,"Vanessaveronica",2014-12-15,"Madrid, Community of Madrid, Spain","I couldn't live without my family, my dogs, my freedom and my trips","within an hour",100,8,"email,phone,reviews,manual_offline,jumio",TRUE,TRUE,FALSE
2501740,"Moises&Cristina + Little Sophie",2012-05-30,"Madrid, Madrid, Spain","Somos un matrimonio joven, de 32 años, arquitecto y guía turística de SpainArchGuides. Nuestra pequeña Sofía está ya con nosotros. Tenemos el trabajo muy cerca de casa. Nos gusta mucho el cine, viajar, y mantener una buena conversación.

We are a 32-year-old couple. We work as an architect for MUKAarquitectura and tourist guide manager at SpainArchGuides.Our little Sophie was born on February, the 15th!. So we hope her crying will bother you that much (twice at night). We love movies, wine, travelling and having a good conversation!.","within an hour",100,2,"email,phone,facebook,reviews,jumio",TRUE,TRUE,FALSE
42313458,"Arantxa",2015-08-23,"Madrid, Community of Madrid, Spain","Hola  vivo en  Madrid con mi hija de ocho años y trabajo como periodista. Me encanta viajar y espero enseñarle mundo a mi pequeña.
Un saludo,","within a day",100,2,"email,phone,reviews",TRUE,FALSE,TRUE
21485458,"Innova",2014-09-18,"Madrid, Community of Madrid, Spain","INNOVA specialises in quickly finding short-term & long-term rental accommodation for clients in Madrid. If you are looking to rent an apartment, flat or room in a shared flat, INNOVA can help you","within an hour",98,46,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
10550853,"Gastón",2013-12-10,"Madrid, Community of Madrid, Spain","Soy Gastón, vivo en Madrid hace ya casi 10 años. Soy músico y profesor. Me gusta montar en bicicleta, los líbros, el cine, los discos, los museos y los parques.","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
99519689,"Manuel",2016-10-13,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,facebook,reviews,jumio,government_id",TRUE,TRUE,FALSE
27120424,"Juan",2015-02-02,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,TRUE
353616,"DiaNa MaRia",2011-01-19,"Madrid, Madrid, Spain","Para mi lo importante son las personas.
Me encanta viajar a lugares y culturas diferentes.  Soy actriz e instructora de yoga.
Y Espero conocerte pronto.","within a few hours",100,3,"email,phone,reviews",TRUE,FALSE,FALSE
94085556,"Ana",2016-09-07,"Madrid, Community of Madrid, Spain","","within an hour",100,4,"email,phone,google,reviews,jumio,government_id",TRUE,TRUE,FALSE
606925,"Noelia",2011-05-20,"Madrid, Madrid, Spain","Hi Everybody!
Soy una argentina que vive en Madrid desde hace 5 años. 
Me gusta la vida sana, el yoga, disfrutar de la vida y comprometerme con el medio ambiente.
Y espero que la estadía en casa sea inolvidable!
Sean felices :)!!!","within an hour",100,3,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
35619547,"Carmen",2015-06-12,"Madrid, Community of Madrid, Spain","Tengo 34 años y trabajo como redactora creativa en una agencia de publicidad. Mi trabajo me fascina aunque crear cuentos infantiles es en lo que me gustaría acabar dedicándome. 
Las vacaciones son para viajar. Eso es lo que me apasiona. He viajado mucho pero cuanto más lo hago, más siento que no quiero parar.","within a few hours",100,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,FALSE
49155307,"Local House",2015-11-16,"Madrid, Community of Madrid, Spain","¡HOLA! Somos María y Guishe, somos primas y nos encantará recibiros en nuestra casa . Nos dedicamos al diseño y la decoración. Nos encanta conocer gente, viajar y no parar de aprender...
Como anfitrionas, prestamos atención a cada detalle que hagan de vuestra estancia un recuerdo fantástico. Nos vemos!!!
Hello! My cousin María and I are very pleasure to host you in our house. We work in Interior Design. We love to meet people, traveling and learning...
As hosts, we pay attention to every detail to make your stay a fantastic memory. See you!!!","within an hour",100,1,"email,phone,reviews,jumio,government_id,work_email",TRUE,TRUE,FALSE
